object_id,class,split,object_path
6974,dresser,train,ModelNet40\dresser\train\11_0.off
6975,dresser,train,ModelNet40\dresser\train\11_1.off
6976,dresser,train,ModelNet40\dresser\train\11_2.off
6977,dresser,train,ModelNet40\dresser\train\11_3.off
6978,dresser,train,ModelNet40\dresser\train\120_0.off
6979,dresser,train,ModelNet40\dresser\train\120_1.off
6980,dresser,train,ModelNet40\dresser\train\120_2.off
6981,dresser,train,ModelNet40\dresser\train\120_3.off
6982,dresser,train,ModelNet40\dresser\train\121_0.off
6983,dresser,train,ModelNet40\dresser\train\121_1.off
6984,dresser,train,ModelNet40\dresser\train\121_2.off
6985,dresser,train,ModelNet40\dresser\train\121_3.off
6986,dresser,train,ModelNet40\dresser\train\122_0.off
6987,dresser,train,ModelNet40\dresser\train\122_1.off
6988,dresser,train,ModelNet40\dresser\train\122_2.off
6989,dresser,train,ModelNet40\dresser\train\122_3.off
6990,dresser,train,ModelNet40\dresser\train\123_0.off
6991,dresser,train,ModelNet40\dresser\train\123_1.off
6992,dresser,train,ModelNet40\dresser\train\123_2.off
6993,dresser,train,ModelNet40\dresser\train\123_3.off
6994,dresser,train,ModelNet40\dresser\train\124_0.off
6995,dresser,train,ModelNet40\dresser\train\124_1.off
6996,dresser,train,ModelNet40\dresser\train\124_2.off
6997,dresser,train,ModelNet40\dresser\train\124_3.off
6998,dresser,train,ModelNet40\dresser\train\125_0.off
6999,dresser,train,ModelNet40\dresser\train\125_1.off
7000,dresser,train,ModelNet40\dresser\train\125_2.off
7001,dresser,train,ModelNet40\dresser\train\125_3.off
7002,dresser,train,ModelNet40\dresser\train\126_0.off
7003,dresser,train,ModelNet40\dresser\train\126_1.off
7004,dresser,train,ModelNet40\dresser\train\126_2.off
7005,dresser,train,ModelNet40\dresser\train\126_3.off
7006,dresser,train,ModelNet40\dresser\train\127_0.off
7007,dresser,train,ModelNet40\dresser\train\127_1.off
7008,dresser,train,ModelNet40\dresser\train\127_2.off
7009,dresser,train,ModelNet40\dresser\train\127_3.off
7010,dresser,train,ModelNet40\dresser\train\128_0.off
7011,dresser,train,ModelNet40\dresser\train\128_1.off
7012,dresser,train,ModelNet40\dresser\train\128_2.off
7013,dresser,train,ModelNet40\dresser\train\128_3.off
7014,dresser,train,ModelNet40\dresser\train\129_0.off
7015,dresser,train,ModelNet40\dresser\train\129_1.off
7016,dresser,train,ModelNet40\dresser\train\129_2.off
7017,dresser,train,ModelNet40\dresser\train\129_3.off
7018,dresser,train,ModelNet40\dresser\train\12_0.off
7019,dresser,train,ModelNet40\dresser\train\12_1.off
7020,dresser,train,ModelNet40\dresser\train\12_2.off
7021,dresser,train,ModelNet40\dresser\train\12_3.off
7022,dresser,train,ModelNet40\dresser\train\130_0.off
7023,dresser,train,ModelNet40\dresser\train\130_1.off
7024,dresser,train,ModelNet40\dresser\train\130_2.off
7025,dresser,train,ModelNet40\dresser\train\130_3.off
7026,dresser,train,ModelNet40\dresser\train\131_0.off
7027,dresser,train,ModelNet40\dresser\train\131_1.off
7028,dresser,train,ModelNet40\dresser\train\131_2.off
7029,dresser,train,ModelNet40\dresser\train\131_3.off
7030,dresser,train,ModelNet40\dresser\train\132_0.off
7031,dresser,train,ModelNet40\dresser\train\132_1.off
7032,dresser,train,ModelNet40\dresser\train\132_2.off
7033,dresser,train,ModelNet40\dresser\train\132_3.off
7034,dresser,train,ModelNet40\dresser\train\133_0.off
7035,dresser,train,ModelNet40\dresser\train\133_1.off
7036,dresser,train,ModelNet40\dresser\train\133_2.off
7037,dresser,train,ModelNet40\dresser\train\133_3.off
7038,dresser,train,ModelNet40\dresser\train\134_0.off
7039,dresser,train,ModelNet40\dresser\train\134_1.off
7040,dresser,train,ModelNet40\dresser\train\134_2.off
7041,dresser,train,ModelNet40\dresser\train\134_3.off
7042,dresser,train,ModelNet40\dresser\train\135_0.off
7043,dresser,train,ModelNet40\dresser\train\135_1.off
7044,dresser,train,ModelNet40\dresser\train\135_2.off
7045,dresser,train,ModelNet40\dresser\train\135_3.off
7046,dresser,train,ModelNet40\dresser\train\136_0.off
7047,dresser,train,ModelNet40\dresser\train\136_1.off
7048,dresser,train,ModelNet40\dresser\train\136_2.off
7049,dresser,train,ModelNet40\dresser\train\136_3.off
7050,dresser,train,ModelNet40\dresser\train\137_0.off
7051,dresser,train,ModelNet40\dresser\train\137_1.off
7052,dresser,train,ModelNet40\dresser\train\137_2.off
7053,dresser,train,ModelNet40\dresser\train\137_3.off
7054,dresser,train,ModelNet40\dresser\train\138_0.off
7055,dresser,train,ModelNet40\dresser\train\138_1.off
7056,dresser,train,ModelNet40\dresser\train\138_2.off
7057,dresser,train,ModelNet40\dresser\train\138_3.off
7058,dresser,train,ModelNet40\dresser\train\139_0.off
7059,dresser,train,ModelNet40\dresser\train\139_1.off
7060,dresser,train,ModelNet40\dresser\train\139_2.off
7061,dresser,train,ModelNet40\dresser\train\139_3.off
7062,dresser,train,ModelNet40\dresser\train\13_0.off
7063,dresser,train,ModelNet40\dresser\train\13_1.off
7064,dresser,train,ModelNet40\dresser\train\13_2.off
7065,dresser,train,ModelNet40\dresser\train\13_3.off
7066,dresser,train,ModelNet40\dresser\train\140_0.off
7067,dresser,train,ModelNet40\dresser\train\140_1.off
7068,dresser,train,ModelNet40\dresser\train\140_2.off
7069,dresser,train,ModelNet40\dresser\train\140_3.off
7070,dresser,train,ModelNet40\dresser\train\141_0.off
7071,dresser,train,ModelNet40\dresser\train\141_1.off
7072,dresser,train,ModelNet40\dresser\train\141_2.off
7073,dresser,train,ModelNet40\dresser\train\141_3.off
7074,dresser,train,ModelNet40\dresser\train\142_0.off
7075,dresser,train,ModelNet40\dresser\train\142_1.off
7076,dresser,train,ModelNet40\dresser\train\142_2.off
7077,dresser,train,ModelNet40\dresser\train\142_3.off
7078,dresser,train,ModelNet40\dresser\train\143_0.off
7079,dresser,train,ModelNet40\dresser\train\143_1.off
7080,dresser,train,ModelNet40\dresser\train\143_2.off
7081,dresser,train,ModelNet40\dresser\train\143_3.off
7082,dresser,train,ModelNet40\dresser\train\144_0.off
7083,dresser,train,ModelNet40\dresser\train\144_1.off
7084,dresser,train,ModelNet40\dresser\train\144_2.off
7085,dresser,train,ModelNet40\dresser\train\144_3.off
7086,dresser,train,ModelNet40\dresser\train\145_0.off
7087,dresser,train,ModelNet40\dresser\train\145_1.off
7088,dresser,train,ModelNet40\dresser\train\145_2.off
7089,dresser,train,ModelNet40\dresser\train\145_3.off
7090,dresser,train,ModelNet40\dresser\train\146_0.off
7091,dresser,train,ModelNet40\dresser\train\146_1.off
7092,dresser,train,ModelNet40\dresser\train\146_2.off
7093,dresser,train,ModelNet40\dresser\train\146_3.off
7094,dresser,train,ModelNet40\dresser\train\147_0.off
7095,dresser,train,ModelNet40\dresser\train\147_1.off
7096,dresser,train,ModelNet40\dresser\train\147_2.off
7097,dresser,train,ModelNet40\dresser\train\147_3.off
7098,dresser,train,ModelNet40\dresser\train\148_0.off
7099,dresser,train,ModelNet40\dresser\train\148_1.off
7100,dresser,train,ModelNet40\dresser\train\148_2.off
7101,dresser,train,ModelNet40\dresser\train\148_3.off
7102,dresser,train,ModelNet40\dresser\train\149_0.off
7103,dresser,train,ModelNet40\dresser\train\149_1.off
7104,dresser,train,ModelNet40\dresser\train\149_2.off
7105,dresser,train,ModelNet40\dresser\train\149_3.off
7106,dresser,train,ModelNet40\dresser\train\14_0.off
7107,dresser,train,ModelNet40\dresser\train\14_1.off
7108,dresser,train,ModelNet40\dresser\train\14_2.off
7109,dresser,train,ModelNet40\dresser\train\14_3.off
7110,dresser,train,ModelNet40\dresser\train\150_0.off
7111,dresser,train,ModelNet40\dresser\train\150_1.off
7112,dresser,train,ModelNet40\dresser\train\150_2.off
7113,dresser,train,ModelNet40\dresser\train\150_3.off
7114,dresser,train,ModelNet40\dresser\train\151_0.off
7115,dresser,train,ModelNet40\dresser\train\151_1.off
7116,dresser,train,ModelNet40\dresser\train\151_2.off
7117,dresser,train,ModelNet40\dresser\train\151_3.off
7118,dresser,train,ModelNet40\dresser\train\152_0.off
7119,dresser,train,ModelNet40\dresser\train\152_1.off
7120,dresser,train,ModelNet40\dresser\train\152_2.off
7121,dresser,train,ModelNet40\dresser\train\152_3.off
7122,dresser,train,ModelNet40\dresser\train\153_0.off
7123,dresser,train,ModelNet40\dresser\train\153_1.off
7124,dresser,train,ModelNet40\dresser\train\153_2.off
7125,dresser,train,ModelNet40\dresser\train\153_3.off
7126,dresser,train,ModelNet40\dresser\train\154_0.off
7127,dresser,train,ModelNet40\dresser\train\154_1.off
7128,dresser,train,ModelNet40\dresser\train\154_2.off
7129,dresser,train,ModelNet40\dresser\train\154_3.off
7130,dresser,train,ModelNet40\dresser\train\155_0.off
7131,dresser,train,ModelNet40\dresser\train\155_1.off
7132,dresser,train,ModelNet40\dresser\train\155_2.off
7133,dresser,train,ModelNet40\dresser\train\155_3.off
7134,dresser,train,ModelNet40\dresser\train\156_0.off
7135,dresser,train,ModelNet40\dresser\train\156_1.off
7136,dresser,train,ModelNet40\dresser\train\156_2.off
7137,dresser,train,ModelNet40\dresser\train\156_3.off
7138,dresser,train,ModelNet40\dresser\train\157_0.off
7139,dresser,train,ModelNet40\dresser\train\157_1.off
7140,dresser,train,ModelNet40\dresser\train\157_2.off
7141,dresser,train,ModelNet40\dresser\train\157_3.off
7142,dresser,train,ModelNet40\dresser\train\158_0.off
7143,dresser,train,ModelNet40\dresser\train\158_1.off
7144,dresser,train,ModelNet40\dresser\train\158_2.off
7145,dresser,train,ModelNet40\dresser\train\158_3.off
7146,dresser,train,ModelNet40\dresser\train\159_0.off
7147,dresser,train,ModelNet40\dresser\train\159_1.off
7148,dresser,train,ModelNet40\dresser\train\159_2.off
7149,dresser,train,ModelNet40\dresser\train\159_3.off
7150,dresser,train,ModelNet40\dresser\train\15_0.off
7151,dresser,train,ModelNet40\dresser\train\15_1.off
7152,dresser,train,ModelNet40\dresser\train\15_2.off
7153,dresser,train,ModelNet40\dresser\train\15_3.off
7154,dresser,train,ModelNet40\dresser\train\160_0.off
7155,dresser,train,ModelNet40\dresser\train\160_1.off
7156,dresser,train,ModelNet40\dresser\train\160_2.off
7157,dresser,train,ModelNet40\dresser\train\160_3.off
7158,dresser,train,ModelNet40\dresser\train\161_0.off
7159,dresser,train,ModelNet40\dresser\train\161_1.off
7160,dresser,train,ModelNet40\dresser\train\161_2.off
7161,dresser,train,ModelNet40\dresser\train\161_3.off
7162,dresser,train,ModelNet40\dresser\train\162_0.off
7163,dresser,train,ModelNet40\dresser\train\162_1.off
7164,dresser,train,ModelNet40\dresser\train\162_2.off
7165,dresser,train,ModelNet40\dresser\train\162_3.off
7166,dresser,train,ModelNet40\dresser\train\163_0.off
7167,dresser,train,ModelNet40\dresser\train\163_1.off
7168,dresser,train,ModelNet40\dresser\train\163_2.off
7169,dresser,train,ModelNet40\dresser\train\163_3.off
7170,dresser,train,ModelNet40\dresser\train\164_0.off
7171,dresser,train,ModelNet40\dresser\train\164_1.off
7172,dresser,train,ModelNet40\dresser\train\164_2.off
7173,dresser,train,ModelNet40\dresser\train\164_3.off
7174,dresser,train,ModelNet40\dresser\train\165_0.off
7175,dresser,train,ModelNet40\dresser\train\165_1.off
7176,dresser,train,ModelNet40\dresser\train\165_2.off
7177,dresser,train,ModelNet40\dresser\train\165_3.off
7178,dresser,train,ModelNet40\dresser\train\166_0.off
7179,dresser,train,ModelNet40\dresser\train\166_1.off
7180,dresser,train,ModelNet40\dresser\train\166_2.off
7181,dresser,train,ModelNet40\dresser\train\166_3.off
7182,dresser,train,ModelNet40\dresser\train\167_0.off
7183,dresser,train,ModelNet40\dresser\train\167_1.off
7184,dresser,train,ModelNet40\dresser\train\167_2.off
7185,dresser,train,ModelNet40\dresser\train\167_3.off
7186,dresser,train,ModelNet40\dresser\train\168_0.off
7187,dresser,train,ModelNet40\dresser\train\168_1.off
7188,dresser,train,ModelNet40\dresser\train\168_2.off
7189,dresser,train,ModelNet40\dresser\train\168_3.off
7190,dresser,train,ModelNet40\dresser\train\169_0.off
7191,dresser,train,ModelNet40\dresser\train\169_1.off
7192,dresser,train,ModelNet40\dresser\train\169_2.off
7193,dresser,train,ModelNet40\dresser\train\169_3.off
7194,dresser,train,ModelNet40\dresser\train\16_0.off
7195,dresser,train,ModelNet40\dresser\train\16_1.off
7196,dresser,train,ModelNet40\dresser\train\16_2.off
7197,dresser,train,ModelNet40\dresser\train\16_3.off
7198,dresser,train,ModelNet40\dresser\train\170_0.off
7199,dresser,train,ModelNet40\dresser\train\170_1.off
7200,dresser,train,ModelNet40\dresser\train\170_2.off
7201,dresser,train,ModelNet40\dresser\train\170_3.off
7202,dresser,train,ModelNet40\dresser\train\171_0.off
7203,dresser,train,ModelNet40\dresser\train\171_1.off
7204,dresser,train,ModelNet40\dresser\train\171_2.off
7205,dresser,train,ModelNet40\dresser\train\171_3.off
7206,dresser,train,ModelNet40\dresser\train\172_0.off
7207,dresser,train,ModelNet40\dresser\train\172_1.off
7208,dresser,train,ModelNet40\dresser\train\172_2.off
7209,dresser,train,ModelNet40\dresser\train\172_3.off
7210,dresser,train,ModelNet40\dresser\train\173_0.off
7211,dresser,train,ModelNet40\dresser\train\173_1.off
7212,dresser,train,ModelNet40\dresser\train\173_2.off
7213,dresser,train,ModelNet40\dresser\train\173_3.off
7214,dresser,train,ModelNet40\dresser\train\174_0.off
7215,dresser,train,ModelNet40\dresser\train\174_1.off
7216,dresser,train,ModelNet40\dresser\train\174_2.off
7217,dresser,train,ModelNet40\dresser\train\174_3.off
7218,dresser,train,ModelNet40\dresser\train\175_0.off
7219,dresser,train,ModelNet40\dresser\train\175_1.off
7220,dresser,train,ModelNet40\dresser\train\175_2.off
7221,dresser,train,ModelNet40\dresser\train\175_3.off
7222,dresser,train,ModelNet40\dresser\train\176_0.off
7223,dresser,train,ModelNet40\dresser\train\176_1.off
7224,dresser,train,ModelNet40\dresser\train\176_2.off
7225,dresser,train,ModelNet40\dresser\train\176_3.off
7226,dresser,train,ModelNet40\dresser\train\177_0.off
7227,dresser,train,ModelNet40\dresser\train\177_1.off
7228,dresser,train,ModelNet40\dresser\train\177_2.off
7229,dresser,train,ModelNet40\dresser\train\177_3.off
7230,dresser,train,ModelNet40\dresser\train\178_0.off
7231,dresser,train,ModelNet40\dresser\train\178_1.off
7232,dresser,train,ModelNet40\dresser\train\178_2.off
7233,dresser,train,ModelNet40\dresser\train\178_3.off
7234,dresser,train,ModelNet40\dresser\train\179_0.off
7235,dresser,train,ModelNet40\dresser\train\179_1.off
7236,dresser,train,ModelNet40\dresser\train\179_2.off
7237,dresser,train,ModelNet40\dresser\train\179_3.off
7238,dresser,train,ModelNet40\dresser\train\17_0.off
7239,dresser,train,ModelNet40\dresser\train\17_1.off
7240,dresser,train,ModelNet40\dresser\train\17_2.off
7241,dresser,train,ModelNet40\dresser\train\17_3.off
7242,dresser,train,ModelNet40\dresser\train\180_0.off
7243,dresser,train,ModelNet40\dresser\train\180_1.off
7244,dresser,train,ModelNet40\dresser\train\180_2.off
7245,dresser,train,ModelNet40\dresser\train\180_3.off
7246,dresser,train,ModelNet40\dresser\train\181_0.off
7247,dresser,train,ModelNet40\dresser\train\181_1.off
7248,dresser,train,ModelNet40\dresser\train\181_2.off
7249,dresser,train,ModelNet40\dresser\train\181_3.off
7250,dresser,train,ModelNet40\dresser\train\182_0.off
7251,dresser,train,ModelNet40\dresser\train\182_1.off
7252,dresser,train,ModelNet40\dresser\train\182_2.off
7253,dresser,train,ModelNet40\dresser\train\182_3.off
7254,dresser,train,ModelNet40\dresser\train\183_0.off
7255,dresser,train,ModelNet40\dresser\train\183_1.off
7256,dresser,train,ModelNet40\dresser\train\183_2.off
7257,dresser,train,ModelNet40\dresser\train\183_3.off
7258,dresser,train,ModelNet40\dresser\train\184_0.off
7259,dresser,train,ModelNet40\dresser\train\184_1.off
7260,dresser,train,ModelNet40\dresser\train\184_2.off
7261,dresser,train,ModelNet40\dresser\train\184_3.off
7262,dresser,train,ModelNet40\dresser\train\185_0.off
7263,dresser,train,ModelNet40\dresser\train\185_1.off
7264,dresser,train,ModelNet40\dresser\train\185_2.off
7265,dresser,train,ModelNet40\dresser\train\185_3.off
7266,dresser,train,ModelNet40\dresser\train\186_0.off
7267,dresser,train,ModelNet40\dresser\train\186_1.off
7268,dresser,train,ModelNet40\dresser\train\186_2.off
7269,dresser,train,ModelNet40\dresser\train\186_3.off
7270,dresser,train,ModelNet40\dresser\train\187_0.off
7271,dresser,train,ModelNet40\dresser\train\187_1.off
7272,dresser,train,ModelNet40\dresser\train\187_2.off
7273,dresser,train,ModelNet40\dresser\train\187_3.off
7274,dresser,train,ModelNet40\dresser\train\188_0.off
7275,dresser,train,ModelNet40\dresser\train\188_1.off
7276,dresser,train,ModelNet40\dresser\train\188_2.off
7277,dresser,train,ModelNet40\dresser\train\188_3.off
7278,dresser,train,ModelNet40\dresser\train\189_0.off
7279,dresser,train,ModelNet40\dresser\train\189_1.off
7280,dresser,train,ModelNet40\dresser\train\189_2.off
7281,dresser,train,ModelNet40\dresser\train\189_3.off
7282,dresser,train,ModelNet40\dresser\train\18_0.off
7283,dresser,train,ModelNet40\dresser\train\18_1.off
7284,dresser,train,ModelNet40\dresser\train\18_2.off
7285,dresser,train,ModelNet40\dresser\train\18_3.off
7286,dresser,train,ModelNet40\dresser\train\190_0.off
7287,dresser,train,ModelNet40\dresser\train\190_1.off
7288,dresser,train,ModelNet40\dresser\train\190_2.off
7289,dresser,train,ModelNet40\dresser\train\190_3.off
7290,dresser,train,ModelNet40\dresser\train\191_0.off
7291,dresser,train,ModelNet40\dresser\train\191_1.off
7292,dresser,train,ModelNet40\dresser\train\191_2.off
7293,dresser,train,ModelNet40\dresser\train\191_3.off
7294,dresser,train,ModelNet40\dresser\train\192_0.off
7295,dresser,train,ModelNet40\dresser\train\192_1.off
7296,dresser,train,ModelNet40\dresser\train\192_2.off
